45a,ཞེ་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830093.jpg/full/max/0/default.jpg
45b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830094.jpg/full/max/0/default.jpg
46a,ཞེ་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830095.jpg/full/max/0/default.jpg
46b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830096.jpg/full/max/0/default.jpg
47a,ཞེ་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830097.jpg/full/max/0/default.jpg
47b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830098.jpg/full/max/0/default.jpg
48a,ཞེ་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830099.jpg/full/max/0/default.jpg
48b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830100.jpg/full/max/0/default.jpg
49a,ཞེ་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830101.jpg/full/max/0/default.jpg
49b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830102.jpg/full/max/0/default.jpg
50a,ལྔ་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830103.jpg/full/max/0/default.jpg
50b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830104.jpg/full/max/0/default.jpg
51a,ང་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830105.jpg/full/max/0/default.jpg
51b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830106.jpg/full/max/0/default.jpg
52a,ང་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830107.jpg/full/max/0/default.jpg
52b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830108.jpg/full/max/0/default.jpg
53a,ང་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830109.jpg/full/max/0/default.jpg
53b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830110.jpg/full/max/0/default.jpg
54a,ང་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830111.jpg/full/max/0/default.jpg
54b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830112.jpg/full/max/0/default.jpg
55a,ང་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830113.jpg/full/max/0/default.jpg
55b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830114.jpg/full/max/0/default.jpg
56a,ང་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830115.jpg/full/max/0/default.jpg
56b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830116.jpg/full/max/0/default.jpg
57a,ང་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830117.jpg/full/max/0/default.jpg
57b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830118.jpg/full/max/0/default.jpg
58a,ང་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830119.jpg/full/max/0/default.jpg
58b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830120.jpg/full/max/0/default.jpg
59a,ང་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830121.jpg/full/max/0/default.jpg
59b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830122.jpg/full/max/0/default.jpg
60a,དྲུག་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830123.jpg/full/max/0/default.jpg
60b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830124.jpg/full/max/0/default.jpg
61a,རེ་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830125.jpg/full/max/0/default.jpg
61b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830126.jpg/full/max/0/default.jpg
62a,རེ་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830127.jpg/full/max/0/default.jpg
62b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830128.jpg/full/max/0/default.jpg
63a,རེ་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830129.jpg/full/max/0/default.jpg
63b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830130.jpg/full/max/0/default.jpg
64a,རེ་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830131.jpg/full/max/0/default.jpg
64b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830132.jpg/full/max/0/default.jpg
65a,རེ་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830133.jpg/full/max/0/default.jpg
65b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830134.jpg/full/max/0/default.jpg
66a,རེ་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830135.jpg/full/max/0/default.jpg
66b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830136.jpg/full/max/0/default.jpg
67a,རེ་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830137.jpg/full/max/0/default.jpg
67b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830138.jpg/full/max/0/default.jpg
68a,རེ་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830139.jpg/full/max/0/default.jpg
68b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830140.jpg/full/max/0/default.jpg
69a,རེ་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830141.jpg/full/max/0/default.jpg
69b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830142.jpg/full/max/0/default.jpg
70a,བདུན་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830143.jpg/full/max/0/default.jpg
70b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830144.jpg/full/max/0/default.jpg
71a,དོན་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830145.jpg/full/max/0/default.jpg
71b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830146.jpg/full/max/0/default.jpg
72a,དོན་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830147.jpg/full/max/0/default.jpg
72b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830148.jpg/full/max/0/default.jpg
73a,དོན་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830149.jpg/full/max/0/default.jpg
73b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830150.jpg/full/max/0/default.jpg
74a,དོན་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830151.jpg/full/max/0/default.jpg
74b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830152.jpg/full/max/0/default.jpg
75a,དོན་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830153.jpg/full/max/0/default.jpg
75b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830154.jpg/full/max/0/default.jpg
76a,དོན་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830155.jpg/full/max/0/default.jpg
76b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830156.jpg/full/max/0/default.jpg
77a,དོན་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830157.jpg/full/max/0/default.jpg
77b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830158.jpg/full/max/0/default.jpg
78a,དོན་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830159.jpg/full/max/0/default.jpg
78b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830160.jpg/full/max/0/default.jpg
79a,དོན་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830161.jpg/full/max/0/default.jpg
79b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830162.jpg/full/max/0/default.jpg
80a,བརྒྱད་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830163.jpg/full/max/0/default.jpg
80b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830164.jpg/full/max/0/default.jpg
81a,གྱ་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830165.jpg/full/max/0/default.jpg
81b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830166.jpg/full/max/0/default.jpg
82a,གྱ་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830167.jpg/full/max/0/default.jpg
82b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830168.jpg/full/max/0/default.jpg
83a,གྱ་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830169.jpg/full/max/0/default.jpg
83b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830170.jpg/full/max/0/default.jpg
84a,གྱ་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830171.jpg/full/max/0/default.jpg
84b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830172.jpg/full/max/0/default.jpg
85a,གྱ་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830173.jpg/full/max/0/default.jpg
85b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830174.jpg/full/max/0/default.jpg
86a,གྱ་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830175.jpg/full/max/0/default.jpg
86b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830176.jpg/full/max/0/default.jpg
87a,གྱ་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830177.jpg/full/max/0/default.jpg
87b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830178.jpg/full/max/0/default.jpg
88a,གྱ་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830179.jpg/full/max/0/default.jpg
88b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830180.jpg/full/max/0/default.jpg
89a,གྱ་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830181.jpg/full/max/0/default.jpg
89b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830182.jpg/full/max/0/default.jpg
90a,དགུ་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830183.jpg/full/max/0/default.jpg
90b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830184.jpg/full/max/0/default.jpg
91a,གོ་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830185.jpg/full/max/0/default.jpg
91b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830186.jpg/full/max/0/default.jpg
92a,གོ་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830187.jpg/full/max/0/default.jpg
92b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830188.jpg/full/max/0/default.jpg
93a,གོ་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830189.jpg/full/max/0/default.jpg
93b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830190.jpg/full/max/0/default.jpg
94a,གོ་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830191.jpg/full/max/0/default.jpg
94b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830192.jpg/full/max/0/default.jpg
95a,གོ་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830193.jpg/full/max/0/default.jpg
95b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830194.jpg/full/max/0/default.jpg
96a,གོ་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830195.jpg/full/max/0/default.jpg
96b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830196.jpg/full/max/0/default.jpg
97a,གོ་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830197.jpg/full/max/0/default.jpg
97b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830198.jpg/full/max/0/default.jpg
98a,གོ་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830199.jpg/full/max/0/default.jpg
98b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830200.jpg/full/max/0/default.jpg
99a,གོ་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830201.jpg/full/max/0/default.jpg
99b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830202.jpg/full/max/0/default.jpg
100a,བརྒྱ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830203.jpg/full/max/0/default.jpg
100b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830204.jpg/full/max/0/default.jpg
101a,བརྒྱ་ གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830205.jpg/full/max/0/default.jpg
101b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830206.jpg/full/max/0/default.jpg
102a,བརྒྱ་ གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830207.jpg/full/max/0/default.jpg
102b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830208.jpg/full/max/0/default.jpg
103a,བརྒྱ་ གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830209.jpg/full/max/0/default.jpg
103b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830210.jpg/full/max/0/default.jpg
104a,བརྒྱ་ བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830211.jpg/full/max/0/default.jpg
104b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830212.jpg/full/max/0/default.jpg
105a,བརྒྱ་ ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830213.jpg/full/max/0/default.jpg
105b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830214.jpg/full/max/0/default.jpg
106a,བརྒྱ་ དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830215.jpg/full/max/0/default.jpg
106b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830216.jpg/full/max/0/default.jpg
107a,བརྒྱ་ བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830217.jpg/full/max/0/default.jpg
107b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830218.jpg/full/max/0/default.jpg
108a,བརྒྱ་ བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830219.jpg/full/max/0/default.jpg
108b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830220.jpg/full/max/0/default.jpg
109a,བརྒྱ་ དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830221.jpg/full/max/0/default.jpg
109b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830222.jpg/full/max/0/default.jpg
110a,བརྒྱ་ བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830223.jpg/full/max/0/default.jpg
110b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830224.jpg/full/max/0/default.jpg
111a,བརྒྱ་ བཅུ་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830225.jpg/full/max/0/default.jpg
111b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830226.jpg/full/max/0/default.jpg
112a,བརྒྱ་ བཅུ་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830227.jpg/full/max/0/default.jpg
112b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830228.jpg/full/max/0/default.jpg
113a,བརྒྱ་ བཅུ་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830229.jpg/full/max/0/default.jpg
113b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830230.jpg/full/max/0/default.jpg
114a,བརྒྱ་ བཅུ་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830231.jpg/full/max/0/default.jpg
114b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830232.jpg/full/max/0/default.jpg
115a,བརྒྱ་ བཅོ་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830233.jpg/full/max/0/default.jpg
115b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830234.jpg/full/max/0/default.jpg
116a,བརྒྱ་ བཅུ་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830235.jpg/full/max/0/default.jpg
116b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830236.jpg/full/max/0/default.jpg
117a,བརྒྱ་ བཅུ་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830237.jpg/full/max/0/default.jpg
117b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830238.jpg/full/max/0/default.jpg
118a,བརྒྱ་ བཅོ་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830239.jpg/full/max/0/default.jpg
118b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830240.jpg/full/max/0/default.jpg
119a,བརྒྱ་ བཅུ་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830241.jpg/full/max/0/default.jpg
119b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830242.jpg/full/max/0/default.jpg
120a,བརྒྱ་ ཉི་ཤུ,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830243.jpg/full/max/0/default.jpg
120b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830244.jpg/full/max/0/default.jpg
121a,བརྒྱ་ ཉེར་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830245.jpg/full/max/0/default.jpg
121b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830246.jpg/full/max/0/default.jpg
122a,བརྒྱ་ ཉེར་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830247.jpg/full/max/0/default.jpg
122b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830248.jpg/full/max/0/default.jpg
123a,བརྒྱ་ ཉེར་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830249.jpg/full/max/0/default.jpg
123b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830250.jpg/full/max/0/default.jpg
124a,བརྒྱ་ ཉེར་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830251.jpg/full/max/0/default.jpg
124b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830252.jpg/full/max/0/default.jpg
125a,བརྒྱ་ ཉེར་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830253.jpg/full/max/0/default.jpg
125b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830254.jpg/full/max/0/default.jpg
126a,བརྒྱ་ ཉེར་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830255.jpg/full/max/0/default.jpg
126b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830256.jpg/full/max/0/default.jpg
127a,བརྒྱ་ ཉེར་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830257.jpg/full/max/0/default.jpg
127b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830258.jpg/full/max/0/default.jpg
128a,བརྒྱ་ ཉེར་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830259.jpg/full/max/0/default.jpg
128b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830260.jpg/full/max/0/default.jpg
129a,བརྒྱ་ ཉེར་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830261.jpg/full/max/0/default.jpg
129b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830262.jpg/full/max/0/default.jpg
130a,བརྒྱ་ སུམ་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830263.jpg/full/max/0/default.jpg
130b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830264.jpg/full/max/0/default.jpg
131a,བརྒྱ་ སོ་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830265.jpg/full/max/0/default.jpg
131b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830266.jpg/full/max/0/default.jpg
132a,བརྒྱ་ སོ་གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830267.jpg/full/max/0/default.jpg
132b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830268.jpg/full/max/0/default.jpg
133a,བརྒྱ་ སོ་གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830269.jpg/full/max/0/default.jpg
133b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830270.jpg/full/max/0/default.jpg
134a,བརྒྱ་ སོ་བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830271.jpg/full/max/0/default.jpg
134b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830272.jpg/full/max/0/default.jpg
135a,བརྒྱ་ སོ་ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830273.jpg/full/max/0/default.jpg
135b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830274.jpg/full/max/0/default.jpg
136a,བརྒྱ་ སོ་དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830275.jpg/full/max/0/default.jpg
136b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830276.jpg/full/max/0/default.jpg
137a,བརྒྱ་ སོ་བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830277.jpg/full/max/0/default.jpg
137b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830278.jpg/full/max/0/default.jpg
138a,བརྒྱ་ སོ་བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830279.jpg/full/max/0/default.jpg
138b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830280.jpg/full/max/0/default.jpg
139a,བརྒྱ་ སོ་དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830281.jpg/full/max/0/default.jpg
139b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830282.jpg/full/max/0/default.jpg
140a,བརྒྱ་ བཞི་བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830283.jpg/full/max/0/default.jpg
140b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830284.jpg/full/max/0/default.jpg
